,areas,bathrooms,bedrooms,r$_pmo,coord,class,class_distance,lat,long
226,70.0,2.0,2.0,2600,"(-22.9358536, -43.1816344)",0.0,66.70532544667755,-22.9358536,-43.1816344
227,61.0,3.0,2.0,1400,"(-22.9258587, -43.3152522)",0.0,47.727669430063074,-22.9258587,-43.3152522
228,70.0,2.0,2.0,4500,"(-23.0089194, -43.307098499999995)",0.0,38.237454967223606,-23.0089194,-43.307098499999995
229,80.0,2.0,2.0,1900,"(-22.8132755, -43.2114737)",0.0,79.00842536101051,-22.8132755,-43.2114737
230,78.0,2.0,2.0,2000,"(-22.9729927, -43.3674395)",0.0,34.32921104818364,-22.9729927,-43.3674395
231,85.0,3.0,3.0,1700,"(-23.0177482, -43.4667998)",0.0,14.71273635607626,-23.0177482,-43.4667998
232,66.0,2.0,2.0,2000,"(-22.9065343, -43.22061420000001)",0.0,64.6736769499743,-22.9065343,-43.22061420000001
233,110.0,4.0,2.0,3700,"(-22.9393527, -43.1745967)",0.0,66.56705797142322,-22.9393527,-43.1745967
234,60.0,2.0,2.0,1100,"(-22.9308143, -43.371767)",1.0,0.0,-22.9308143,-43.371767
235,60.0,2.0,2.0,1100,"(-22.91750395, -43.395577716649846)",0.0,37.4618413100093,-22.91750395,-43.395577716649846
236,66.0,3.0,2.0,900,"(-22.9014952, -43.3525042)",0.0,45.99292184544469,-22.9014952,-43.3525042
237,90.0,3.0,2.0,2200,"(-22.912447600000004, -43.2220924)",0.0,63.687289207654686,-22.912447600000004,-43.2220924
238,75.0,3.0,2.0,2050,"(-22.9275788, -43.24193629999999)",0.0,57.925288480217475,-22.9275788,-43.24193629999999
239,85.0,3.0,2.0,1850,"(-22.922655, -43.2302143)",0.0,60.833651580002176,-22.922655,-43.2302143
240,47.0,2.0,2.0,1400,"(-22.8861097, -43.2879583)",0.0,57.61458102463477,-22.8861097,-43.2879583
241,50.0,2.0,2.0,1400,"(-22.92126780000001, -43.255565399999995)",0.0,57.80165549759894,-22.92126780000001,-43.255565399999995
242,57.0,2.0,2.0,1250,"(-22.94624115, -43.557178065955135)",0.0,9.232256752730006,-22.94624115,-43.557178065955135
243,90.0,3.0,3.0,1800,"(-23.0188373, -43.4620261)",0.0,11.374552476966521,-23.0188373,-43.4620261
244,58.0,2.0,2.0,1477,"(-22.924370800000002, -43.208937)",0.0,63.67324672272324,-22.924370800000002,-43.208937
245,110.0,3.0,3.0,1200,"(-22.8946047, -43.3549007)",0.0,46.61159375918784,-22.8946047,-43.3549007
246,45.0,2.0,1.0,1600,"(-22.9913592, -43.2675329)",0.0,45.19499580785061,-22.9913592,-43.2675329
247,60.0,1.0,2.0,1100,"(-22.928988, -43.353419099999996)",1.0,0.0,-22.928988,-43.353419099999996
248,380.0,3.0,4.0,15000,"(-22.9803652, -43.2139765)",0.0,55.897345789287655,-22.9803652,-43.2139765
249,70.0,2.0,1.0,1300,"(-22.9215236, -43.248205299999995)",0.0,58.362816881046726,-22.9215236,-43.248205299999995
250,316.0,6.0,3.0,22000,"(-23.0048388, -43.366279799999994)",0.0,32.5163837113282,-23.0048388,-43.366279799999994
251,154.0,3.0,3.0,3200,"(-22.9408899, -43.3422564)",1.0,0.0,-22.9408899,-43.3422564
252,278.0,5.0,4.0,13000,"(-23.0048388, -43.366279799999994)",0.0,32.5163837113282,-23.0048388,-43.366279799999994
253,64.0,1.0,2.0,2300,"(-22.977750399999998, -43.222481)",0.0,53.80231145635213,-22.977750399999998,-43.222481
254,176.0,3.0,4.0,9000,"(-22.9434938, -43.1613911)",0.0,67.93594561821754,-22.9434938,-43.1613911
255,373.0,4.0,4.0,8000,"(-10.8040231, -37.1658336)",0.0,0.0,-10.8040231,-37.1658336
256,50.0,,1.0,2800,"(-22.975583899999997, -43.193523600000006)",0.0,58.35653063509501,-22.975583899999997,-43.193523600000006
257,48.0,1.0,2.0,950,"(-22.939245899999996, -43.3212971)",0.0,44.941888443964075,-22.939245899999996,-43.3212971
258,88.0,1.0,2.0,3100,"(-22.9777288, -43.224804999999996)",0.0,53.43154416567949,-22.9777288,-43.224804999999996
259,70.0,1.0,2.0,2900,"(-22.9219495, -43.2345965)",0.0,60.34268946682186,-22.9219495,-43.2345965
260,70.0,1.0,1.0,3000,"(-22.9766415, -43.188297)",0.0,58.727829556514855,-22.9766415,-43.188297
261,80.0,1.0,2.0,1550,"(-22.9233439, -43.2640862)",0.0,55.6385959229021,-22.9233439,-43.2640862
262,89.0,2.0,2.0,1500,"(-22.8917275, -43.2826428)",0.0,58.48643975544664,-22.8917275,-43.2826428
263,100.0,2.0,3.0,2200,"(-22.9642979, -43.1771955)",0.0,63.30185726311803,-22.9642979,-43.1771955
264,40.0,1.0,2.0,1200,"(-22.9319478, -43.1969954)",0.0,64.6623308981204,-22.9319478,-43.1969954
265,55.0,1.0,2.0,1300,"(-22.9248493, -43.3596031)",0.0,41.54478744939108,-22.9248493,-43.3596031
266,125.0,2.0,3.0,4800,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
267,61.0,1.0,2.0,800,"(-22.91750395, -43.395577716649846)",0.0,37.4618413100093,-22.91750395,-43.395577716649846
268,200.0,,3.0,7000,"(-22.9766415, -43.188297)",0.0,58.727829556514855,-22.9766415,-43.188297
269,200.0,,4.0,8000,"(-22.953218300000003, -43.1695399)",0.0,64.90960197694235,-22.953218300000003,-43.1695399
270,70.0,1.0,3.0,850,"(-22.89857210000001, -43.2689279)",0.0,58.72848026524693,-22.89857210000001,-43.2689279
271,55.0,2.0,2.0,1100,"(-22.957320899999996, -43.3434716)",1.0,0.0,-22.957320899999996,-43.3434716
272,85.0,3.0,3.0,1890,"(-22.915698100000004, -43.2319433)",0.0,62.378290495763544,-22.915698100000004,-43.2319433
273,250.0,1.0,3.0,7900,"(-22.9766415, -43.188297)",0.0,58.727829556514855,-22.9766415,-43.188297
274,22.0,1.0,1.0,780,"(-30.0342118, -51.2393593)",0.0,0.0,-30.0342118,-51.2393593
275,110.0,1.0,3.0,1500,"(-22.980819399999998, -43.1910909)",0.0,57.98667660954411,-22.980819399999998,-43.1910909
276,58.0,1.0,2.0,1200,"(-22.9519909, -43.3872901)",1.0,0.0,-22.9519909,-43.3872901
277,70.0,2.0,1.0,2500,"(-22.9607745, -43.2028991)",0.0,59.719600119183575,-22.9607745,-43.2028991
278,291.0,,4.0,10000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
279,135.0,2.0,3.0,2000,"(-22.91525, -43.2102423)",0.0,65.53022907142051,-22.91525,-43.2102423
280,90.0,2.0,2.0,8000,"(-22.9848957, -43.1952136)",0.0,57.12123950311106,-22.9848957,-43.1952136
281,150.0,,4.0,8500,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
282,98.0,2.0,2.0,1900,"(-22.939630899999997, -43.182965)",0.0,65.28952309076963,-22.939630899999997,-43.182965
283,50.0,1.0,2.0,700,"(-22.8735279, -43.30844550000001)",1.0,0.0,-22.8735279,-43.30844550000001
284,72.0,2.0,3.0,1500,"(-22.948937, -43.3408375)",0.0,40.98664533438346,-22.948937,-43.3408375
285,70.0,2.0,2.0,1500,"(-22.9332164, -43.2381453)",0.0,57.61458102463477,-22.9332164,-43.2381453
286,269.0,2.0,3.0,10900,"(-22.9282465, -43.170790419174786)",0.0,68.87093507453675,-22.9282465,-43.170790419174786
287,51.0,1.0,2.0,1850,"(-22.9243928, -43.373984899999996)",0.0,38.821842149646606,-22.9243928,-43.373984899999996
288,50.0,1.0,1.0,2500,"(-22.9719642, -43.1843432)",0.0,60.34484264265825,-22.9719642,-43.1843432
289,70.0,1.0,2.0,1300,"(-22.937072600000004, -43.3354416)",0.0,43.646465177401836,-22.937072600000004,-43.3354416
290,400.0,,4.0,40000,"(-22.98679, -43.2200859)",0.0,51.39061323590786,-22.98679,-43.2200859
291,50.0,1.0,2.0,800,"(-22.9039197, -43.2733079)",0.0,57.058518432925325,-22.9039197,-43.2733079
292,545.0,7.0,4.0,15000,"(-22.9282465, -43.170790419174786)",0.0,68.87093507453675,-22.9282465,-43.170790419174786
293,76.0,2.0,2.0,2350,"(-22.9674748, -43.18745360000001)",0.0,60.46277000719815,-22.9674748,-43.18745360000001
294,65.0,1.0,2.0,3100,"(-22.94665860000001, -43.161134600000004)",0.0,65.8982225024256,-22.94665860000001,-43.161134600000004
295,214.0,2.0,3.0,12000,"(-22.9839557, -43.202216299999996)",0.0,56.50185306493152,-22.9839557,-43.202216299999996
296,60.0,1.0,2.0,1375,"(-22.8887124, -43.268156299999994)",0.0,60.582360220272136,-22.8887124,-43.268156299999994
297,60.0,2.0,2.0,1300,"(-22.9183909, -43.3971464)",1.0,0.0,-22.9183909,-43.3971464
298,53.0,1.0,2.0,1100,"(-22.8508744, -43.317637100000006)",0.0,58.78915970600549,-22.8508744,-43.317637100000006
299,60.0,1.0,2.0,870,"(-22.93048030000001, -43.3555556)",0.0,41.232799069472335,-22.93048030000001,-43.3555556
300,76.0,2.0,3.0,3997,"(-22.9500463, -43.191054799999996)",0.0,62.577628687320875,-22.9500463,-43.191054799999996
301,70.0,3.0,2.0,3300,"(-22.944898100000003, -43.1608852)",0.0,67.81771478964258,-22.944898100000003,-43.1608852
302,147.0,3.0,3.0,4600,"(-22.9393527, -43.1745967)",0.0,66.56705797142322,-22.9393527,-43.1745967
303,42.0,1.0,1.0,1000,"(-22.5144471, -43.1816234)",0.0,0.0,-22.5144471,-43.1816234
304,66.0,1.0,2.0,1200,"(-22.8831743, -43.320918)",0.0,53.34915966164674,-22.8831743,-43.320918
305,85.0,2.0,2.0,1400,"(-22.9201766, -43.2558029)",0.0,57.80165549759894,-22.9201766,-43.2558029
306,40.0,1.0,2.0,1100,"(-22.8223955, -43.17498)",0.0,83.8255974749106,-22.8223955,-43.17498
307,30.0,1.0,1.0,1500,"(-8.8897464, -36.4941119)",0.0,0.0,-8.8897464,-36.4941119
308,77.0,1.0,3.0,950,"(-22.9099206, -43.2739525)",0.0,56.254580184997465,-22.9099206,-43.2739525
309,163.0,,3.0,3800,"(-22.9855992, -43.1969718)",0.0,56.75033805388127,-22.9855992,-43.1969718
310,40.0,1.0,1.0,1400,"(-20.4640173, -54.61629470000001)",0.0,0.0,-20.4640173,-54.61629470000001
311,65.0,2.0,1.0,3000,"(-27.5660564, -53.9719817)",0.0,0.0,-27.5660564,-53.9719817
312,80.0,3.0,2.0,3500,"(-22.962171899999998, -43.1737305)",0.0,63.672766583019104,-22.962171899999998,-43.1737305
313,200.0,,3.0,11500,"(-22.9821776, -43.2133851)",0.0,57.24367170473368,-22.9821776,-43.2133851
314,65.0,2.0,2.0,1200,"(-23.0063466, -43.4358159)",0.0,18.23501274789193,-23.0063466,-43.4358159
315,49.0,1.0,2.0,700,"(-22.8973512, -43.5483958)",0.0,18.421829555087083,-22.8973512,-43.5483958
316,90.0,2.0,3.0,5500,"(-22.981271300000003, -43.2004164)",0.0,56.74966466317987,-22.981271300000003,-43.2004164
317,176.0,3.0,3.0,2700,"(-23.020309100000002, -43.453873)",0.0,0.0,-23.020309100000002,-43.453873
318,52.0,1.0,1.0,1400,"(-22.9163901, -43.2221112)",0.0,63.0623414865836,-22.9163901,-43.2221112
319,80.0,3.0,2.0,2100,"(-22.9513701, -43.1842679)",0.0,61.94185642348073,-22.9513701,-43.1842679
320,58.0,2.0,2.0,1200,"(-22.963252, -43.39719960000001)",0.0,30.229172780686003,-22.963252,-43.39719960000001
321,70.0,2.0,3.0,1900,"(-22.8435065, -43.3100585)",0.0,59.96367338400829,-22.8435065,-43.3100585
322,45.0,1.0,2.0,1200,"(-22.8529785, -43.314350399999995)",0.0,58.60419421479159,-22.8529785,-43.314350399999995
323,72.0,2.0,2.0,1200,"(-22.9333806, -43.3347821)",0.0,42.65457178862445,-22.9333806,-43.3347821
324,50.0,1.0,1.0,2400,"(-30.0342118, -51.2393593)",0.0,0.0,-30.0342118,-51.2393593
325,80.0,1.0,2.0,1400,"(-22.915698100000004, -43.2319433)",0.0,62.378290495763544,-22.915698100000004,-43.2319433
326,50.0,2.0,2.0,1550,"(-22.924370800000002, -43.208937)",0.0,63.67324672272324,-22.924370800000002,-43.208937
327,90.0,2.0,2.0,1700,"(-23.0197394, -43.4600439)",0.0,0.0,-23.0197394,-43.4600439
328,70.0,2.0,2.0,2000,"(-22.9732812, -43.379219299999995)",0.0,31.321285684775425,-22.9732812,-43.379219299999995
329,77.0,3.0,3.0,2100,"(-22.9408899, -43.3422564)",1.0,0.0,-22.9408899,-43.3422564
330,55.0,3.0,2.0,2000,"(-22.9205272, -43.2382218)",0.0,58.60367254437098,-22.9205272,-43.2382218
331,115.0,3.0,3.0,2300,"(-22.917662399999998, -43.24595770000001)",0.0,59.22817819111903,-22.917662399999998,-43.24595770000001
332,75.0,3.0,2.0,1700,"(-23.017635000000002, -43.453629)",0.0,0.0,-23.017635000000002,-43.453629
333,47.0,1.0,2.0,1110,"(-22.826610600000002, -43.3112119)",0.0,63.17870472125858,-22.826610600000002,-43.3112119
334,100.0,2.0,3.0,5000,"(-23.004016800000002, -43.3247702)",0.0,36.843659110174166,-23.004016800000002,-43.3247702
335,89.0,2.0,2.0,1800,"(-22.912032, -43.226347)",0.0,63.06052350108717,-22.912032,-43.226347
336,77.0,3.0,2.0,3800,"(-22.9628006, -43.2070138)",0.0,59.165494621018425,-22.9628006,-43.2070138
337,118.0,3.0,3.0,2000,"(-23.0217033, -43.4559279)",0.0,11.632671366437917,-23.0217033,-43.4559279
338,55.0,1.0,2.0,1300,"(-22.9301996, -43.3938251)",0.0,35.61266047114244,-22.9301996,-43.3938251
339,83.0,1.0,2.0,3000,"(-22.924047, -43.23641660000001)",0.0,58.232763224469906,-22.924047,-43.23641660000001
340,57.0,2.0,2.0,1300,"(-22.9548472, -43.3765899)",0.0,34.371152677812084,-22.9548472,-43.3765899
341,63.0,2.0,3.0,1000,"(-22.9070087, -43.30183140000001)",0.0,52.54563244042058,-22.9070087,-43.30183140000001
342,65.0,1.0,2.0,800,"(-22.9074238, -43.2770935)",0.0,56.007853158650526,-22.9074238,-43.2770935
343,80.0,1.0,2.0,1200,"(-22.909681399999997, -43.275863)",1.0,0.0,-22.909681399999997,-43.275863
344,159.0,4.0,3.0,3100,"(-23.0134205, -43.3075028)",0.0,37.94299411539268,-23.0134205,-43.3075028
345,65.0,3.0,2.0,2100,"(-22.9408899, -43.3422564)",1.0,0.0,-22.9408899,-43.3422564
346,70.0,2.0,2.0,2100,"(-22.824164399999997, -43.1736703)",0.0,83.83134144274959,-22.824164399999997,-43.1736703
347,60.0,1.0,2.0,1400,"(-22.9454515, -43.33619829999999)",0.0,41.54257975359294,-22.9454515,-43.33619829999999
348,97.0,2.0,3.0,3000,"(-22.9838087, -43.1952591)",0.0,56.99760567531946,-22.9838087,-43.1952591
349,90.0,2.0,3.0,2000,"(-22.93048030000001, -43.3555556)",0.0,41.232799069472335,-22.93048030000001,-43.3555556
350,120.0,3.0,3.0,4800,"(-22.9670372, -43.2180521)",0.0,55.08783878315266,-22.9670372,-43.2180521
351,69.0,1.0,2.0,1650,"(-22.970773, -43.3975035)",0.0,29.796382032053604,-22.970773,-43.3975035
352,88.0,3.0,3.0,1750,"(-23.014309, -43.45027260000001)",0.0,0.0,-23.014309,-43.45027260000001
353,250.0,5.0,5.0,10000,"(-22.9506298, -43.192821)",0.0,62.330425589490474,-22.9506298,-43.192821
354,152.0,,1.0,12000,"(-22.983556, -43.22493770000001)",0.0,51.18548614634934,-22.983556,-43.22493770000001
355,36.0,1.0,1.0,1300,"(-22.9332164, -43.2381453)",0.0,57.61458102463477,-22.9332164,-43.2381453
356,81.0,3.0,3.0,2200,"(-23.015578899999998, -43.4480826)",0.0,16.053942979081786,-23.015578899999998,-43.4480826
357,30.0,1.0,1.0,1250,"(-22.9248707, -43.1767511)",0.0,68.68029279005711,-22.9248707,-43.1767511
358,70.0,2.0,2.0,1150,"(-22.9294089, -43.3756395)",0.0,38.328094035929816,-22.9294089,-43.3756395
359,107.0,,3.0,3900,"(-22.9814243, -43.2383245)",0.0,50.56730394651421,-22.9814243,-43.2383245
360,60.0,,2.0,900,"(-22.865189899999997, -43.2527453)",0.0,65.71349476954542,-22.865189899999997,-43.2527453
361,170.0,3.0,4.0,6500,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
362,70.0,1.0,2.0,1000,"(-22.8919912, -43.27960820000001)",0.0,58.122278109053866,-22.8919912,-43.27960820000001
363,50.0,1.0,1.0,1700,"(-22.962703899999998, -43.1767378)",0.0,63.54913014305208,-22.962703899999998,-43.1767378
364,65.0,2.0,2.0,1190,"(-22.928988, -43.3534191)",1.0,0.0,-22.928988,-43.3534191
365,50.0,1.0,1.0,900,"(-22.9146714, -43.3938806)",1.0,0.0,-22.9146714,-43.3938806
366,160.0,3.0,3.0,7000,"(-22.98679, -43.2200859)",0.0,51.39061323590786,-22.98679,-43.2200859
367,60.0,1.0,1.0,2600,"(-22.9322135, -43.177597799999994)",0.0,67.2623141292743,-22.9322135,-43.177597799999994
368,58.0,,2.0,1100,"(-22.9997404, -43.3659929)",0.0,33.75274811099848,-22.9997404,-43.3659929
369,90.0,2.0,2.0,1300,"(-22.9396582, -43.3369363)",0.0,42.03638958878932,-22.9396582,-43.3369363
370,75.0,2.0,2.0,2200,"(-22.9163901, -43.2221112)",0.0,63.0623414865836,-22.9163901,-43.2221112
371,80.0,1.0,2.0,2000,"(-22.97579330000001, -43.1912304)",0.0,58.54188696335408,-22.97579330000001,-43.1912304
372,56.0,1.0,2.0,960,"(-22.902391199999997, -43.258096)",0.0,59.59276406410721,-22.902391199999997,-43.258096
373,45.0,1.0,1.0,1800,"(-22.925157100000003, -43.23006760000001)",0.0,60.4593568918209,-22.925157100000003,-43.23006760000001
374,60.0,1.0,2.0,1250,"(-23.005536, -43.428404)",0.0,19.26547742141726,-23.005536,-43.428404
375,78.0,2.0,2.0,1600,"(-22.9315642, -43.2425412)",0.0,57.24367170473368,-22.9315642,-43.2425412
376,171.0,,4.0,2650,"(-23.0066417, -43.4845412)",0.0,0.0,-23.0066417,-43.4845412
377,664.0,,5.0,19000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
378,73.0,2.0,2.0,2600,"(-22.9323641, -43.1821872)",0.0,66.88834241347945,-22.9323641,-43.1821872
379,40.0,1.0,1.0,650,"(-22.8966961, -43.3055126)",0.0,53.53514957168379,-22.8966961,-43.3055126
380,340.0,1.0,3.0,22000,"(-22.9862375, -43.209178200000004)",0.0,52.34554281628704,-22.9862375,-43.209178200000004
381,220.0,3.0,3.0,19900,"(-22.9877577, -43.2286995)",0.0,50.56730394651421,-22.9877577,-43.2286995
382,90.0,2.0,3.0,3300,"(-22.983158399999997, -43.2050161)",0.0,52.92137908201368,-22.983158399999997,-43.2050161
383,55.0,1.0,1.0,2989,"(-22.9913592, -43.2675329)",0.0,45.19499580785061,-22.9913592,-43.2675329
384,70.0,1.0,3.0,900,"(-22.8936484, -43.2761179)",0.0,58.37224498063535,-22.8936484,-43.2761179
385,70.0,1.0,2.0,1000,"(-22.9149224, -43.3681271)",0.0,41.357544201794695,-22.9149224,-43.3681271
386,50.0,1.0,2.0,800,"(-22.9058008, -43.310105799999995)",0.0,51.371870674839315,-22.9058008,-43.310105799999995
387,125.0,2.0,3.0,4500,"(-22.97579330000001, -43.1912304)",0.0,58.54188696335408,-22.97579330000001,-43.1912304
388,54.0,1.0,2.0,1100,"(-22.844502600000002, -43.299915999999996)",0.0,62.43689183069604,-22.844502600000002,-43.299915999999996
389,130.0,3.0,3.0,2500,"(-22.9857245, -43.19650410000001)",0.0,56.75033805388127,-22.9857245,-43.19650410000001
390,82.0,2.0,2.0,3500,"(-22.9685405, -43.18852639999999)",0.0,60.21411960023617,-22.9685405,-43.18852639999999
391,40.0,1.0,1.0,1000,"(-22.817306600000002, -43.1782974)",0.0,84.07287008667652,-22.817306600000002,-43.1782974
392,135.0,3.0,3.0,4900,"(-22.9767729, -43.1973679)",0.0,57.552796004544994,-22.9767729,-43.1973679
393,60.0,1.0,2.0,800,"(-22.9183909, -43.3971464)",1.0,0.0,-22.9183909,-43.3971464
394,74.0,2.0,2.0,1200,"(-22.9279379, -43.236188)",0.0,59.84322994872867,-22.9279379,-43.236188
395,65.0,,2.0,1950,"(-22.930774600000003, -43.1868679)",0.0,66.64004114222777,-22.930774600000003,-43.1868679
396,65.0,1.0,2.0,1600,"(-22.929084500000002, -43.25348579999999)",0.0,56.3783521910734,-22.929084500000002,-43.25348579999999
397,75.0,2.0,2.0,1050,"(-22.9665038, -43.371319299999996)",0.0,34.31852276344253,-22.9665038,-43.371319299999996
398,67.0,1.0,1.0,1900,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
399,250.0,3.0,4.0,10000,"(-22.9434938, -43.1613911)",0.0,67.93594561821754,-22.9434938,-43.1613911
400,83.0,2.0,2.0,1100,"(-22.928988, -43.3534191)",1.0,0.0,-22.928988,-43.3534191
401,75.0,,2.0,3000,"(-22.955022800000002, -43.1998851)",0.0,60.46441329033203,-22.955022800000002,-43.1998851
402,48.0,1.0,2.0,1200,"(-22.964776399999998, -43.40202539999999)",0.0,30.538200671855765,-22.964776399999998,-43.40202539999999
403,90.0,2.0,3.0,2100,"(-22.8110599, -43.1956299)",0.0,83.20732409780943,-22.8110599,-43.1956299
404,91.0,3.0,3.0,2400,"(-22.9729585, -43.3822057)",0.0,31.062532951764982,-22.9729585,-43.3822057
405,110.0,3.0,3.0,4000,"(-22.9535105, -43.181536799999996)",0.0,61.8182199835137,-22.9535105,-43.181536799999996
406,68.0,1.0,1.0,1400,"(-22.9240387, -43.234421399999995)",0.0,60.0935422019496,-22.9240387,-43.234421399999995
407,104.0,3.0,3.0,2500,"(-22.931799800000004, -43.2442237)",0.0,56.996398824799634,-22.931799800000004,-43.2442237
408,63.0,2.0,2.0,1500,"(-23.0063466, -43.4358159)",0.0,18.23501274789193,-23.0063466,-43.4358159
409,67.0,2.0,2.0,1600,"(-22.977708399999997, -43.4172388)",0.0,28.312744752449273,-22.977708399999997,-43.4172388
410,310.0,,4.0,28000,"(-22.9803652, -43.2139765)",0.0,55.897345789287655,-22.9803652,-43.2139765
411,50.0,1.0,1.0,1900,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
412,103.0,1.0,2.0,1800,"(-22.922873100000004, -43.227312100000006)",0.0,61.2020359157462,-22.922873100000004,-43.227312100000006
413,58.0,2.0,1.0,2250,"(-22.9376678, -43.1750188)",0.0,66.8049914243848,-22.9376678,-43.1750188
414,50.0,1.0,2.0,1000,"(-22.9077385, -43.2887029)",0.0,54.02912426559097,-22.9077385,-43.2887029
415,72.0,2.0,2.0,1500,"(-22.9997404, -43.3659929)",0.0,33.75274811099848,-22.9997404,-43.3659929
416,78.0,2.0,2.0,1200,"(-22.9077385, -43.2887029)",0.0,54.02912426559097,-22.9077385,-43.2887029
417,100.0,3.0,3.0,1950,"(-23.027836100000002, -43.4690364)",1.0,0.0,-23.027836100000002,-43.4690364
418,159.0,3.0,3.0,4800,"(-22.9349348, -43.1749799)",0.0,66.88777108692169,-22.9349348,-43.1749799
419,84.0,1.0,2.0,2100,"(-23.0048388, -43.366279799999994)",0.0,32.5163837113282,-23.0048388,-43.366279799999994
420,101.0,3.0,3.0,5000,"(-22.9533486, -43.189868)",0.0,62.22058350461284,-22.9533486,-43.189868
421,75.0,3.0,2.0,2000,"(-23.013892000000002, -43.4634254)",0.0,15.207282115944372,-23.013892000000002,-43.4634254
422,75.0,2.0,3.0,1500,"(-22.8825033, -43.301931)",0.0,56.254716049053144,-22.8825033,-43.301931
423,70.0,1.0,3.0,750,"(-22.880412600000003, -43.2836702)",0.0,59.28370519474395,-22.880412600000003,-43.2836702
424,98.0,1.0,1.0,1000,"(-22.894687899999997, -43.267554600000004)",0.0,60.21094626394234,-22.894687899999997,-43.267554600000004
425,75.0,2.0,2.0,2000,"(-22.9279379, -43.236188)",0.0,59.84322994872867,-22.9279379,-43.236188
426,36.0,,1.0,600,"(-23.0014917, -43.6321467)",0.0,9.00511338470297,-23.0014917,-43.6321467
427,80.0,1.0,2.0,1450,"(-22.942635, -43.3336261)",0.0,43.27275398845959,-22.942635,-43.3336261
428,170.0,3.0,3.0,6500,"(-22.98327260000001, -43.202763)",0.0,56.625489504898546,-22.98327260000001,-43.202763
429,95.0,3.0,3.0,3150,"(-22.9557844, -43.1779417)",0.0,65.11292892113049,-22.9557844,-43.1779417
430,68.0,2.0,2.0,1200,"(-22.8997237, -43.285844899999994)",0.0,56.15054786273419,-22.8997237,-43.285844899999994
431,84.0,2.0,2.0,3600,"(-22.9805083, -43.213479299999996)",0.0,55.95781721705208,-22.9805083,-43.213479299999996
432,66.0,1.0,2.0,1800,"(-22.97579330000001, -43.1912304)",0.0,58.54188696335408,-22.97579330000001,-43.1912304
433,100.0,3.0,3.0,3100,"(-22.924047, -43.23641660000001)",0.0,58.232763224469906,-22.924047,-43.23641660000001
434,180.0,4.0,4.0,7000,"(-23.014923800000002, -43.407209)",0.0,0.0,-23.014923800000002,-43.407209
